Asteroid designations ( Number, Name, Temporary designation): 348400, -,  K05J21F, 2005 JU67, K05J67U
Observation was done on (UT) (format YYYY-MM-DD-hh): 2015 - 07 - 21 - 22:06
Observation was made by : M. Popescu, I. Ordonez E-mail; mpopescu@imcce.fr
At observatory with UAI code: 950
Obsv. comments: 
The spectrum was published in the article: Unpublished;Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 348400vsHD206938.txt
Wavelength[um]	Reflectance	sigma(optional)
0.4004000 0.72173 0.00825
0.4012000 0.72083 0.00754
0.4020000 0.74285 0.00721
0.4028000 0.72691 0.00687
0.4036000 0.73807 0.00693
0.4044000 0.71904 0.00727
0.4052000 0.72681 0.00766
0.4060000 0.75222 0.00688
0.4069000 0.75461 0.00726
0.4077000 0.72392 0.00654
0.4085000 0.73667 0.00629
0.4093000 0.76876 0.00621
0.4101000 0.71894 0.00645
0.4109000 0.73877 0.00648
0.4117000 0.75550 0.00594
0.4125000 0.77852 0.00549
0.4133000 0.76128 0.00573
0.4141000 0.77842 0.00563
0.4150000 0.78270 0.00549
0.4158000 0.76298 0.00587
0.4166000 0.77513 0.00570
0.4174000 0.76447 0.00588
0.4182000 0.78689 0.00553
0.4190000 0.77483 0.00591
0.4198000 0.76646 0.00539
0.4206000 0.80074 0.00535
0.4214000 0.79785 0.00473
0.4223000 0.78181 0.00491
0.4231000 0.77523 0.00554
0.4239000 0.76856 0.00531
0.4247000 0.78041 0.00471
0.4255000 0.78440 0.00506
0.4263000 0.77364 0.00493
0.4271000 0.79157 0.00486
0.4279000 0.76736 0.00519
0.4287000 0.79077 0.00461
0.4296000 0.77493 0.00543
0.4304000 0.78878 0.00622
0.4312000 0.76866 0.00615
0.4320000 0.81100 0.00486
0.4328000 0.76766 0.00453
0.4336000 0.77991 0.00446
0.4344000 0.77882 0.00500
0.4352000 0.79605 0.00471
0.4360000 0.79655 0.00442
0.4369000 0.80024 0.00409
0.4377000 0.80612 0.00428
0.4385000 0.81319 0.00433
0.4393000 0.79645 0.00428
0.4401000 0.81469 0.00423
0.4409000 0.82445 0.00393
0.4417000 0.82933 0.00396
0.4425000 0.84487 0.00377
0.4433000 0.80024 0.00360
0.4442000 0.82027 0.00384
0.4450000 0.83511 0.00340
0.4458000 0.83083 0.00391
0.4466000 0.81568 0.00379
0.4474000 0.83471 0.00317
0.4482000 0.83003 0.00360
0.4490000 0.80193 0.00319
0.4498000 0.82535 0.00332
0.4507000 0.82923 0.00320
0.4515000 0.82455 0.00324
0.4523000 0.83003 0.00333
0.4531000 0.81190 0.00365
0.4539000 0.83551 0.00329
0.4547000 0.83112 0.00316
0.4555000 0.82455 0.00302
0.4563000 0.84348 0.00310
0.4572000 0.85872 0.00304
0.4580000 0.85832 0.00304
0.4588000 0.86580 0.00317
0.4596000 0.83132 0.00293
0.4604000 0.85484 0.00307
0.4612000 0.82305 0.00285
0.4620000 0.85374 0.00290
0.4628000 0.84318 0.00274
0.4637000 0.85354 0.00301
0.4645000 0.86311 0.00279
0.4653000 0.87158 0.00307
0.4661000 0.87516 0.00304
0.4669000 0.85922 0.00298
0.4677000 0.86211 0.00289
0.4685000 0.87586 0.00316
0.4693000 0.85215 0.00291
0.4702000 0.86311 0.00282
0.4710000 0.86719 0.00289
0.4718000 0.87237 0.00262
0.4726000 0.87357 0.00262
0.4734000 0.86948 0.00272
0.4742000 0.87516 0.00252
0.4750000 0.87327 0.00268
0.4758000 0.86151 0.00252
0.4767000 0.90196 0.00266
0.4775000 0.88433 0.00247
0.4783000 0.88433 0.00278
0.4791000 0.89051 0.00261
0.4799000 0.89260 0.00260
0.4807000 0.88224 0.00251
0.4815000 0.88562 0.00259
0.4823000 0.87536 0.00258
0.4832000 0.88503 0.00256
0.4840000 0.90734 0.00258
0.4848000 0.90495 0.00250
0.4856000 0.87925 0.00285
0.4864000 0.86829 0.00310
0.4872000 0.88632 0.00282
0.4880000 0.90346 0.00251
0.4889000 0.89598 0.00252
0.4897000 0.89967 0.00252
0.4905000 0.90246 0.00253
0.4913000 0.90306 0.00255
0.4921000 0.90356 0.00248
0.4929000 0.92856 0.00247
0.4937000 0.89569 0.00259
0.4946000 0.91900 0.00228
0.4954000 0.91372 0.00253
0.4962000 0.90455 0.00240
0.4970000 0.90665 0.00253
0.4978000 0.91222 0.00261
0.4986000 0.91711 0.00253
0.4994000 0.92318 0.00229
0.5002000 0.90306 0.00236
0.5011000 0.91820 0.00245
0.5019000 0.92418 0.00265
0.5027000 0.93375 0.00257
0.5035000 0.91063 0.00244
0.5043000 0.89887 0.00231
0.5051000 0.90993 0.00232
0.5059000 0.89887 0.00231
0.5068000 0.88602 0.00227
0.5076000 0.88453 0.00246
0.5084000 0.90645 0.00230
0.5092000 0.90944 0.00246
0.5100000 0.91980 0.00235
0.5108000 0.92508 0.00231
0.5116000 0.93833 0.00232
0.5125000 0.91282 0.00221
0.5133000 0.95377 0.00261
0.5141000 0.94062 0.00237
0.5149000 0.95626 0.00245
0.5157000 0.96334 0.00243
0.5165000 0.92677 0.00266
0.5173000 0.97529 0.00253
0.5182000 0.96094 0.00252
0.5190000 0.97151 0.00230
0.5198000 0.98765 0.00250
0.5206000 0.97041 0.00242
0.5214000 0.98685 0.00232
0.5222000 0.97489 0.00216
0.5231000 0.98715 0.00211
0.5239000 0.98007 0.00220
0.5247000 0.99303 0.00220
0.5255000 1.00727 0.00233
0.5263000 0.96702 0.00234
0.5271000 0.99900 0.00233
0.5279000 1.01514 0.00220
0.5288000 0.99073 0.00227
0.5296000 0.99801 0.00225
0.5304000 0.98834 0.00224
0.5312000 1.00498 0.00208
0.5320000 0.99073 0.00216
0.5328000 0.99492 0.00227
0.5336000 0.99034 0.00214
0.5345000 0.99552 0.00214
0.5353000 1.00438 0.00220
0.5361000 1.00000 0.00228
0.5369000 0.99691 0.00218
0.5377000 1.00249 0.00216
0.5385000 0.99631 0.00220
0.5394000 1.00329 0.00221
0.5402000 1.00339 0.00225
0.5410000 1.00927 0.00224
0.5418000 1.00668 0.00217
0.5426000 0.98914 0.00214
0.5434000 0.99562 0.00225
0.5442000 1.01305 0.00216
0.5451000 0.98137 0.00209
0.5459000 0.98545 0.00228
0.5467000 0.96234 0.00215
0.5475000 0.98635 0.00221
0.5483000 0.99004 0.00219
0.5491000 1.00548 0.00216
0.5500000 1.00000 0.00219
0.5508000 1.00359 0.00221
0.5516000 0.99472 0.00210
0.5524000 1.00040 0.00213
0.5532000 1.00538 0.00221
0.5540000 1.02262 0.00223
0.5549000 1.00139 0.00209
0.5557000 1.00867 0.00213
0.5565000 1.01763 0.00228
0.5573000 0.99562 0.00340
0.5581000 1.00199 0.00335
0.5589000 1.00468 0.00242
0.5598000 1.01893 0.00224
0.5606000 1.04055 0.00199
0.5614000 1.01564 0.00205
0.5622000 1.01056 0.00215
0.5630000 1.02152 0.00228
0.5638000 1.02042 0.00220
0.5646000 1.00986 0.00207
0.5655000 1.02610 0.00218
0.5663000 1.05241 0.00223
0.5671000 1.01833 0.00221
0.5679000 1.01166 0.00233
0.5687000 1.02959 0.00219
0.5695000 1.02720 0.00217
0.5704000 1.01554 0.00221
0.5712000 1.04214 0.00222
0.5720000 1.03766 0.00231
0.5728000 1.02770 0.00211
0.5736000 1.01993 0.00202
0.5744000 1.02501 0.00218
0.5753000 1.01923 0.00223
0.5761000 1.02590 0.00218
0.5769000 1.02212 0.00202
0.5777000 1.02023 0.00212
0.5785000 1.03477 0.00225
0.5794000 1.03248 0.00209
0.5802000 1.04075 0.00219
0.5810000 1.01445 0.00220
0.5818000 1.01744 0.00208
0.5826000 1.02441 0.00200
0.5834000 1.01674 0.00208
0.5843000 1.00946 0.00198
0.5851000 1.01863 0.00205
0.5859000 1.02381 0.00243
0.5867000 1.02820 0.00241
0.5875000 1.02481 0.00217
0.5883000 1.01614 0.00315
0.5892000 1.02859 0.00426
0.5900000 1.04533 0.00282
0.5908000 1.04723 0.00218
0.5916000 1.03308 0.00234
0.5924000 1.03806 0.00231
0.5932000 1.02979 0.00214
0.5941000 1.03378 0.00225
0.5949000 1.03876 0.00223
0.5957000 1.03995 0.00222
0.5965000 1.04005 0.00211
0.5973000 1.02929 0.00229
0.5982000 1.01405 0.00227
0.5990000 1.03756 0.00225
0.5998000 1.02570 0.00207
0.6006000 1.02909 0.00203
0.6014000 1.03009 0.00225
0.6022000 1.04882 0.00208
0.6031000 1.03318 0.00206
0.6039000 1.03208 0.00197
0.6047000 1.02979 0.00225
0.6055000 1.03975 0.00226
0.6063000 1.04952 0.00208
0.6071000 1.04224 0.00211
0.6080000 1.03846 0.00203
0.6088000 1.04862 0.00217
0.6096000 1.04962 0.00217
0.6104000 1.04155 0.00220
0.6112000 1.04394 0.00235
0.6121000 1.04284 0.00224
0.6129000 1.05420 0.00223
0.6137000 1.04723 0.00218
0.6145000 1.04732 0.00239
0.6153000 1.03975 0.00207
0.6162000 1.04812 0.00216
0.6170000 1.05340 0.00228
0.6178000 1.06097 0.00230
0.6186000 1.04155 0.00202
0.6194000 1.04165 0.00221
0.6202000 1.05480 0.00205
0.6211000 1.04832 0.00201
0.6219000 1.04394 0.00221
0.6227000 1.04075 0.00232
0.6235000 1.03407 0.00231
0.6243000 1.03627 0.00216
0.6252000 1.04723 0.00254
0.6260000 1.04234 0.00202
0.6268000 1.02650 0.00221
0.6276000 1.06197 0.00207
0.6284000 1.05001 0.00231
0.6293000 1.04523 0.00360
0.6301000 1.05400 0.00359
0.6309000 1.04972 0.00238
0.6317000 1.05330 0.00224
0.6325000 1.05360 0.00226
0.6333000 1.04105 0.00235
0.6342000 1.06207 0.00213
0.6350000 1.06556 0.00236
0.6358000 1.04194 0.00289
0.6366000 1.06197 0.00253
0.6374000 1.05091 0.00209
0.6383000 1.04643 0.00218
0.6391000 1.05031 0.00215
0.6399000 1.05719 0.00204
0.6407000 1.03965 0.00227
0.6415000 1.05231 0.00224
0.6424000 1.04085 0.00206
0.6432000 1.05510 0.00225
0.6440000 1.05549 0.00218
0.6448000 1.04404 0.00226
0.6456000 1.04872 0.00239
0.6465000 1.06406 0.00220
0.6473000 1.04394 0.00225
0.6481000 1.06606 0.00202
0.6489000 1.05151 0.00232
0.6497000 1.06386 0.00246
0.6506000 1.05988 0.00227
0.6514000 1.04254 0.00223
0.6522000 1.04942 0.00222
0.6530000 1.05649 0.00237
0.6538000 1.03208 0.00225
0.6547000 1.04762 0.00226
0.6555000 1.05908 0.00259
0.6563000 1.06576 0.00263
0.6571000 1.03288 0.00235
0.6579000 1.04374 0.00249
0.6588000 1.02670 0.00218
0.6596000 1.05051 0.00235
0.6604000 1.03228 0.00212
0.6612000 1.04872 0.00217
0.6620000 1.04533 0.00215
0.6629000 1.03467 0.00231
0.6637000 1.03467 0.00219
0.6645000 1.03467 0.00224
0.6653000 1.04354 0.00208
0.6661000 1.06078 0.00214
0.6670000 1.02859 0.00211
0.6678000 1.04742 0.00215
0.6686000 1.05589 0.00220
0.6694000 1.03955 0.00216
0.6702000 1.04563 0.00223
0.6711000 1.05719 0.00235
0.6719000 1.02252 0.00222
0.6727000 1.05440 0.00222
0.6735000 1.06137 0.00226
0.6743000 1.06735 0.00219
0.6752000 1.03935 0.00208
0.6760000 1.04493 0.00209
0.6768000 1.04155 0.00233
0.6776000 1.04663 0.00222
0.6784000 1.06078 0.00222
0.6793000 1.04663 0.00228
0.6801000 1.06596 0.00241
0.6809000 1.05280 0.00215
0.6817000 1.04812 0.00221
0.6826000 1.04573 0.00239
0.6834000 1.06267 0.00253
0.6842000 1.05769 0.00230
