Asteroid designations ( Number, Name, Temporary designation): 276049, -,  K02C26E
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 09 - 03 - 00:15
Observation was made by : O. Vaduvescu; M. Popescu E-mail; ovidiu.vaduvescu@gmail.com;
At observatory with UAI code: 950
Obsv. comments: INT/IDS; If this spectrum is usefull please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished; Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 276049vshd216516.txt
Wavelength[um]	Reflectance	sigma(optional)
0.4019000 0.91884 0.00139
0.4055000 0.89028 0.00130
0.4093000 0.91653 0.00122
0.4140000 0.90050 0.00114
0.4177000 0.91493 0.00106
0.4217000 0.91303 0.00098
0.4254000 0.91222 0.00090
0.4290000 0.90772 0.00082
0.4327000 0.93176 0.00073
0.4363000 0.93988 0.00065
0.4400000 0.92786 0.00060
0.4436000 0.95982 0.00057
0.4473000 0.96293 0.00054
0.4509000 0.95842 0.00050
0.4545000 0.96303 0.00053
0.4582000 0.96333 0.00047
0.4619000 0.96303 0.00046
0.4655000 0.96092 0.00046
0.4692000 0.95782 0.00046
0.4728000 0.96653 0.00042
0.4765000 0.97094 0.00042
0.4801000 0.97485 0.00040
0.4838000 0.98086 0.00042
0.4874000 0.97886 0.00043
0.4911000 0.97405 0.00040
0.4947000 0.97445 0.00038
0.4984000 0.97856 0.00037
0.5021000 0.98186 0.00039
0.5057000 0.98377 0.00037
0.5094000 0.98036 0.00037
0.5130000 0.97425 0.00036
0.5172000 0.96473 0.00038
0.5212000 0.97996 0.00036
0.5248000 0.99208 0.00036
0.5285000 0.98918 0.00036
0.5322000 0.99900 0.00034
0.5358000 0.99689 0.00034
0.5395000 0.99238 0.00034
0.5431000 1.00311 0.00035
0.5468000 1.00200 0.00033
0.5505000 1.00000 0.00033
0.5541000 1.00451 0.00034
0.5578000 0.99790 0.00046
0.5615000 1.00661 0.00034
0.5652000 1.01433 0.00034
0.5688000 1.01353 0.00033
0.5725000 1.01794 0.00034
0.5762000 1.01643 0.00033
0.5798000 1.01774 0.00034
0.5835000 1.01754 0.00034
0.5872000 1.00701 0.00038
0.5909000 1.01192 0.00039
0.5945000 1.01924 0.00034
0.5982000 1.01844 0.00033
0.6019000 1.01273 0.00033
0.6055000 1.01553 0.00033
0.6092000 1.01663 0.00032
0.6129000 1.00972 0.00033
0.6166000 1.00932 0.00033
0.6203000 1.01202 0.00031
0.6239000 1.01242 0.00034
0.6276000 1.01042 0.00034
0.6313000 1.00882 0.00035
0.6350000 1.00601 0.00034
0.6387000 1.00451 0.00034
0.6423000 1.00251 0.00032
0.6460000 1.00431 0.00034
0.6497000 0.99509 0.00035
0.6534000 0.99679 0.00034
0.6571000 1.00120 0.00038
0.6608000 0.99419 0.00033
0.6644000 0.99218 0.00033
0.6681000 0.98447 0.00032
0.6718000 0.98387 0.00033
0.6755000 0.99389 0.00033
0.6792000 0.98768 0.00033
0.6829000 0.98828 0.00035
0.6868000 1.00932 0.00040
0.6907000 0.99459 0.00037
0.6944000 0.99409 0.00037
0.6980000 0.99148 0.00036
0.7017000 0.98747 0.00036
0.7054000 0.99689 0.00037
0.7091000 0.98627 0.00036
0.7128000 0.98637 0.00036
0.7165000 1.00040 0.00041
0.7202000 1.00641 0.00043
0.7239000 1.00952 0.00047
0.7276000 0.99980 0.00046
0.7319000 1.00311 0.00043
0.7358000 0.98407 0.00042
0.7395000 0.98246 0.00042
0.7432000 0.98257 0.00040
0.7469000 0.97826 0.00042
0.7506000 0.98176 0.00044
0.7543000 0.98066 0.00043
0.7586000 1.00441 0.00056
0.7666000 1.00200 0.00052
0.7703000 0.98397 0.00053
0.7741000 0.98236 0.00052
0.7778000 0.98717 0.00053
0.7815000 0.99539 0.00054
0.7852000 0.99289 0.00058
0.7889000 1.00431 0.00056
0.7926000 1.01764 0.00061
0.7963000 0.99569 0.00060
0.8000000 0.99459 0.00062
0.8037000 0.99068 0.00060
0.8074000 0.99178 0.00059
0.8111000 0.99659 0.00060
0.8148000 1.02134 0.00066
0.8185000 1.00972 0.00067
0.8223000 1.00882 0.00068
0.8260000 1.00521 0.00068
0.8297000 1.00782 0.00080
0.8334000 0.99018 0.00080
0.8371000 1.00321 0.00079
0.8408000 0.99709 0.00078
0.8445000 1.00220 0.00079
0.8483000 0.99489 0.00080
0.8520000 0.99218 0.00080
0.8557000 1.00511 0.00080
0.8594000 0.99820 0.00081
0.8631000 0.98587 0.00081
0.8668000 0.98587 0.00088
0.8706000 0.99910 0.00072
0.8743000 0.99739 0.00079
0.8780000 0.99870 0.00091
0.8817000 0.99840 0.00093
0.8855000 1.00661 0.00084
0.8892000 0.99790 0.00090
0.8929000 1.01483 0.00097
0.8966000 1.03006 0.00102
