Asteroid designations ( Number, Name, Temporary designation): 159504, -,  K00W67O
Observation was done on (UT) (format YYYY-MM-DD-hh): 2015 - 05 - 27 - 01:47
Observation was made by : M. Popescu, I. Ordonez E-mail; mpopescu@imcce.fr
At observatory with UAI code: 950
Obsv. comments: 
The spectrum was published in the article: Unpublished;Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 159504vshd142011.txt
Wavelength[um]	Reflectance	sigma(optional)
0.4510000 0.99572 0.03090
0.4526000 0.99051 0.03194
0.4542000 1.01306 0.03148
0.4558000 1.00184 0.03101
0.4575000 0.96654 0.02880
0.4591000 1.02581 0.02904
0.4607000 1.01316 0.02823
0.4623000 1.00857 0.02754
0.4640000 0.96868 0.02463
0.4656000 0.97582 0.02698
0.4672000 1.04326 0.02735
0.4688000 1.04468 0.02558
0.4705000 1.00990 0.02595
0.4721000 0.99684 0.02437
0.4737000 1.06172 0.02364
0.4753000 1.01653 0.02368
0.4769000 1.00877 0.02429
0.4786000 1.07631 0.02386
0.4802000 1.05703 0.02291
0.4818000 1.02550 0.02396
0.4834000 0.99061 0.02333
0.4851000 1.03020 0.02524
0.4867000 1.10059 0.02783
0.4883000 0.98949 0.05719
0.4899000 0.98959 0.03960
0.4916000 0.98511 0.02201
0.4932000 0.97929 0.02286
0.4948000 1.03091 0.02111
0.4964000 0.99816 0.02143
0.4981000 1.04091 0.02171
0.4997000 0.96378 0.02063
0.5013000 1.01234 0.02156
0.5029000 0.99133 0.02082
0.5046000 0.98990 0.02065
0.5062000 1.01428 0.02047
0.5078000 1.03560 0.02029
0.5095000 0.99306 0.01863
0.5111000 1.03530 0.01890
0.5127000 0.98266 0.02049
0.5143000 1.03663 0.01864
0.5160000 0.88370 0.01977
0.5176000 1.02183 0.02030
0.5192000 1.00786 0.02005
0.5208000 0.98694 0.01927
0.5225000 1.01816 0.01994
0.5241000 1.04958 0.01861
0.5257000 0.94991 0.01910
0.5274000 1.08080 0.10077
0.5290000 0.97133 0.01794
0.5306000 1.01204 0.01770
0.5322000 0.98541 0.01913
0.5339000 1.01163 0.01894
0.5355000 1.00071 0.01758
0.5371000 1.02836 0.01840
0.5388000 1.00143 0.01795
0.5404000 0.97541 0.01863
0.5420000 1.02316 0.01738
0.5436000 0.98317 0.01736
0.5453000 0.98245 0.01807
0.5469000 1.03714 0.01748
0.5485000 1.04448 0.01794
0.5502000 1.00000 0.01769
0.5518000 0.96695 0.01663
0.5534000 1.05887 0.01783
0.5551000 0.97888 0.01746
0.5567000 0.95889 0.05115
0.5583000 0.89931 0.03113
0.5599000 1.08192 0.01699
0.5616000 0.98755 0.01897
0.5632000 0.93134 0.01811
0.5648000 0.97868 0.01735
0.5665000 1.03275 0.01758
0.5681000 0.96960 0.01760
0.5697000 0.96348 0.01773
0.5714000 1.02204 0.01777
0.5730000 1.01847 0.01752
0.5746000 0.95980 0.01730
0.5763000 1.00939 0.01678
0.5779000 1.01000 0.01591
0.5795000 0.98276 0.01694
0.5812000 1.03469 0.01626
0.5828000 0.97888 0.01692
0.5844000 1.01153 0.01624
0.5861000 1.00245 0.01788
0.5877000 0.98337 0.02488
0.5893000 0.99480 0.02818
0.5909000 1.02989 0.01763
0.5926000 0.98174 0.01688
0.5942000 1.00377 0.01642
0.5958000 0.97827 0.01718
0.5975000 0.97103 0.01703
0.5991000 1.03540 0.01616
0.6008000 0.99714 0.01603
0.6024000 1.01775 0.01662
0.6040000 1.00408 0.01591
0.6057000 0.98684 0.01648
0.6073000 1.00939 0.01658
0.6089000 0.98511 0.01684
0.6106000 0.98796 0.01671
0.6122000 0.97868 0.01646
0.6138000 0.97531 0.01748
0.6155000 1.02030 0.01768
0.6171000 0.97327 0.01701
0.6187000 0.99674 0.01705
