Asteroid designations ( Number, Name, Temporary designation): 25916, -,  K01C44P, 1973 GM, J73G00M
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 02 - 12 - 06:10
Observation was made by : O. Vaduvescu; M. Popescu E-mail; mpopescu@imcce.fr
At observatory with UAI code: 950
Obsv. comments: INT/IDS instrument; If this spectrum is usefull please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished; Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 25916vshd127913.txt
Wavelength[um]	Reflectance	sigma(optional)
0.4516000 0.84957 0.02129
0.4549000 0.81733 0.01925
0.4582000 0.89509 0.01794
0.4615000 0.83350 0.01632
0.4648000 0.89229 0.01602
0.4681000 0.87872 0.01592
0.4713000 0.87812 0.01456
0.4746000 0.91186 0.01397
0.4779000 0.83899 0.01316
0.4812000 0.88790 0.01283
0.4845000 0.91326 0.01355
0.4878000 0.89090 0.01491
0.4911000 0.88920 0.01278
0.4943000 0.90956 0.01233
0.4976000 0.92164 0.01270
0.5009000 0.95478 0.01307
0.5042000 0.97355 0.01226
0.5075000 0.93152 0.01179
0.5108000 0.91665 0.01149
0.5141000 0.96037 0.01203
0.5174000 0.97694 0.01335
0.5207000 0.94630 0.01182
0.5240000 0.95947 0.01134
0.5273000 0.96456 0.01161
0.5305000 0.92244 0.01076
0.5338000 0.94460 0.01122
0.5371000 0.97445 0.01095
0.5404000 0.98732 0.01112
0.5437000 0.97325 0.01052
0.5470000 0.98373 0.01051
0.5503000 1.00000 0.01047
0.5536000 1.00030 0.01296
0.5569000 0.98603 0.01544
0.5602000 0.99162 0.01072
0.5635000 0.99691 0.01065
0.5668000 1.00130 0.01041
0.5701000 1.02386 0.01066
0.5734000 0.98932 0.00982
0.5767000 0.99850 0.01001
0.5800000 1.00709 0.01003
0.5833000 0.99651 0.00984
0.5866000 1.03484 0.01042
0.5899000 1.02276 0.01825
0.5932000 1.01627 0.01102
0.5965000 1.01447 0.01077
0.5998000 1.03204 0.01067
0.6032000 1.04572 0.01065
0.6065000 1.04761 0.01021
0.6098000 1.01907 0.01052
0.6131000 1.07816 0.01041
0.6164000 1.06858 0.01110
0.6197000 1.04083 0.01041
0.6230000 1.05590 0.01158
0.6263000 1.08515 0.01170
0.6296000 1.07656 0.01501
0.6329000 1.09383 0.01174
0.6362000 1.10811 0.01258
0.6396000 1.09862 0.01114
0.6429000 1.08305 0.01117
0.6462000 1.09283 0.01176
0.6495000 1.11609 0.01177
0.6528000 1.04492 0.01273
0.6561000 1.07936 0.01369
0.6594000 1.04881 0.01195
0.6628000 1.10381 0.01140
0.6661000 1.08016 0.01135
0.6694000 1.10890 0.01131
0.6727000 1.14254 0.01166
0.6760000 1.09513 0.01139
0.6793000 1.12448 0.01144
0.6827000 1.12218 0.01335
0.6860000 1.12917 0.01389
0.6893000 1.09363 0.01390
0.6926000 1.13705 0.01317
0.6959000 1.12607 0.01342
0.6993000 1.16630 0.01298
0.7026000 1.14404 0.01278
0.7059000 1.10162 0.01300
0.7092000 1.12138 0.01271
0.7126000 1.13176 0.01246
0.7160000 1.12268 0.01339
0.7194000 1.14504 0.01336
0.7227000 1.15812 0.01454
0.7261000 1.13166 0.01785
0.7294000 1.16510 0.01727
0.7327000 1.17888 0.01669
0.7360000 1.15372 0.01835
0.7394000 1.16430 0.01636
0.7427000 1.15901 0.01577
0.7460000 1.17648 0.01547
0.7494000 1.17698 0.01622
0.7527000 1.17459 0.01704
0.7560000 1.14684 0.01597
0.7593000 1.10761 0.03023
0.7627000 1.15612 0.03200
0.7662000 1.07976 0.02100
0.7696000 1.06928 0.02200
0.7729000 1.15752 0.02299
0.7764000 1.15163 0.02335
0.7798000 1.09543 0.02372
0.7831000 1.13186 0.02408
0.7870000 1.15223 0.02444
0.7904000 1.15911 0.02480
0.7937000 1.11889 0.02516
0.7971000 1.08794 0.02552
0.8005000 1.11549 0.02588
0.8040000 1.18766 0.02624
0.8073000 1.01138 0.02660
0.8106000 1.15372 0.02696
0.8140000 1.11619 0.02732
0.8173000 1.09623 0.02768
0.8207000 1.12917 0.02804
0.8240000 1.09034 0.02841
0.8275000 1.10671 0.02877
0.8309000 1.11789 0.02913
0.8343000 1.15273 0.02949
0.8380000 1.10910 0.02985
0.8413000 1.03534 0.03021
0.8449000 1.08475 0.03057
0.8484000 1.09972 0.03093
0.8518000 1.08056 0.03129
0.8552000 1.03683 0.03165
0.8587000 1.03594 0.02601
0.8620000 1.13366 0.03148
0.8654000 1.07566 0.03884
0.8687000 1.06309 0.03149
0.8721000 1.04442 0.02635
0.8755000 1.11729 0.03546
