Asteroid designations ( Number, Name, Temporary designation): 357439, 2004 BL86 ,  K04B86L, Z7439
Observation was done on (UT) (format YYYY-MM-DD-hh): 2015 - 02 - 06 - 02:30
Observation was made by : M. Popescu E-mail; popescu@astro.ro
At observatory with UAI code: 950
Obsv. comments: 
The spectrum was published in the article: http://adsabs.harvard.edu/abs/2015A%26A...581A...3B
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 357439V.txt
Wavelength[um]	Reflectance	sigma(optional)
0.4504000 0.72052 0.02756
0.4508000 0.69912 0.02624
0.4512000 0.66656 0.02764
0.4516000 0.67250 0.02779
0.4520000 0.68489 0.02803
0.4524000 0.69871 0.03050
0.4528000 0.68090 0.02898
0.4532000 0.67250 0.02838
0.4536000 0.66749 0.02837
0.4540000 0.66186 0.02476
0.4544000 0.68264 0.02753
0.4548000 0.71611 0.02750
0.4552000 0.67875 0.02999
0.4556000 0.68284 0.02771
0.4560000 0.70629 0.02600
0.4564000 0.67455 0.02709
0.4569000 0.69349 0.02748
0.4573000 0.68069 0.02559
0.4577000 0.67322 0.02657
0.4581000 0.70291 0.02725
0.4585000 0.72840 0.02863
0.4589000 0.71663 0.02596
0.4593000 0.74232 0.02668
0.4597000 0.73014 0.02939
0.4601000 0.71652 0.02868
0.4605000 0.75430 0.02800
0.4609000 0.73055 0.02703
0.4613000 0.72563 0.02587
0.4617000 0.73434 0.02828
0.4621000 0.71939 0.02482
0.4625000 0.68632 0.02745
0.4629000 0.68366 0.02579
0.4634000 0.70823 0.02613
0.4638000 0.67629 0.02558
0.4642000 0.72584 0.02581
0.4646000 0.73034 0.02578
0.4650000 0.71345 0.02660
0.4654000 0.69994 0.02511
0.4658000 0.70250 0.02449
0.4662000 0.74529 0.02454
0.4666000 0.73874 0.02554
0.4670000 0.71796 0.02560
0.4674000 0.74498 0.02770
0.4678000 0.72932 0.02555
0.4682000 0.71396 0.02360
0.4686000 0.67117 0.02610
0.4690000 0.66810 0.02284
0.4695000 0.72348 0.02309
0.4699000 0.73536 0.02399
0.4703000 0.80027 0.02798
0.4707000 0.77948 0.02717
0.4711000 0.74703 0.02411
0.4715000 0.71100 0.02443
0.4719000 0.71100 0.02434
0.4723000 0.74150 0.02217
0.4727000 0.74109 0.02455
0.4731000 0.72236 0.02405
0.4735000 0.72205 0.02465
0.4739000 0.75184 0.02334
0.4743000 0.79627 0.02291
0.4747000 0.78593 0.02418
0.4751000 0.74652 0.02200
0.4755000 0.74713 0.03649
0.4760000 0.76587 0.03332
0.4764000 0.74509 0.03015
0.4768000 0.71192 0.02699
0.4772000 0.74529 0.02382
0.4776000 0.79095 0.02356
0.4780000 0.79105 0.02346
0.4784000 0.76136 0.02460
0.4788000 0.75164 0.02534
0.4792000 0.77559 0.02293
0.4796000 0.77692 0.02267
0.4800000 0.75266 0.02186
0.4804000 0.73270 0.02290
0.4808000 0.71959 0.02256
0.4812000 0.74212 0.02282
0.4816000 0.75420 0.02314
0.4821000 0.74468 0.02326
0.4825000 0.77518 0.02213
0.4829000 0.76792 0.02240
0.4833000 0.77754 0.02327
0.4837000 0.84685 0.02174
0.4841000 0.85719 0.02480
0.4845000 0.84316 0.02459
0.4849000 0.82647 0.02397
0.4853000 0.84337 0.02258
0.4857000 0.86159 0.02602
0.4861000 0.86005 0.02765
0.4865000 0.84091 0.02711
0.4869000 0.78993 0.02231
0.4873000 0.78020 0.02405
0.4878000 0.80631 0.02286
0.4882000 0.78000 0.02276
0.4886000 0.81030 0.02995
0.4890000 0.80764 0.02518
0.4894000 0.75717 0.02041
0.4898000 0.78624 0.02145
0.4902000 0.80743 0.02276
0.4906000 0.84060 0.02297
0.4910000 0.85852 0.02241
0.4914000 0.86476 0.02126
0.4918000 0.81143 0.02218
0.4922000 0.80549 0.02229
0.4926000 0.80784 0.02321
0.4930000 0.77989 0.02427
0.4934000 0.77406 0.02274
0.4939000 0.79934 0.02305
0.4943000 0.79965 0.02020
0.4947000 0.79412 0.02023
0.4951000 0.84019 0.02076
0.4955000 0.88984 0.02140
0.4959000 0.83968 0.02119
0.4963000 0.78624 0.02107
0.4967000 0.83098 0.02105
0.4971000 0.81357 0.02177
0.4975000 0.82289 0.02066
0.4979000 0.83835 0.02088
0.4983000 0.86753 0.02236
0.4987000 0.87029 0.02203
0.4991000 0.81921 0.02219
0.4996000 0.86271 0.02173
0.5000000 0.86323 0.02236
0.5004000 0.85749 0.02139
0.5008000 0.83692 0.02115
0.5012000 0.80211 0.02209
0.5016000 0.82473 0.02251
0.5020000 0.81419 0.02244
0.5024000 0.83907 0.02205
0.5028000 0.79187 0.01975
0.5032000 0.81470 0.02125
0.5036000 0.86415 0.01993
0.5040000 0.85145 0.02269
0.5044000 0.83364 0.02025
0.5048000 0.83180 0.01969
0.5053000 0.84224 0.02075
0.5057000 0.82176 0.02026
0.5061000 0.83221 0.02030
0.5065000 0.81521 0.01921
0.5069000 0.83129 0.02103
0.5073000 0.84449 0.02076
0.5077000 0.84285 0.02052
0.5081000 0.87131 0.02056
0.5085000 0.83794 0.01948
0.5089000 0.83814 0.02061
0.5093000 0.85586 0.02023
0.5097000 0.85412 0.02148
0.5101000 0.83333 0.01759
0.5105000 0.84480 0.02111
0.5110000 0.90930 0.01829
0.5114000 0.89425 0.01880
0.5118000 0.85780 0.02021
0.5122000 0.87316 0.02030
0.5126000 0.86794 0.01920
0.5130000 0.86282 0.02011
0.5134000 0.81982 0.02080
0.5138000 0.87060 0.02143
0.5142000 0.91513 0.02231
0.5146000 0.90059 0.02215
0.5150000 0.91349 0.01923
0.5154000 0.88032 0.01849
0.5158000 0.90715 0.01987
0.5162000 0.89773 0.02235
0.5167000 0.90448 0.02376
0.5171000 0.91902 0.02151
0.5175000 0.86845 0.02017
0.5179000 0.79730 0.02017
0.5183000 0.85412 0.01881
0.5187000 0.91308 0.02129
0.5191000 0.87131 0.01978
0.5195000 0.88954 0.02020
0.5199000 0.88329 0.01969
0.5203000 0.88442 0.01997
0.5207000 0.90858 0.01925
0.5211000 0.92854 0.02058
0.5215000 0.94462 0.02069
0.5220000 0.93264 0.01988
0.5224000 0.92885 0.02075
0.5228000 0.95782 0.01926
0.5232000 0.92056 0.02038
0.5236000 0.92690 0.01891
0.5240000 0.94697 0.02016
0.5244000 0.94062 0.02025
0.5248000 0.95229 0.01823
0.5252000 0.91605 0.01844
0.5256000 0.91022 0.02008
0.5260000 0.94093 0.02042
0.5264000 0.96407 0.02136
0.5268000 0.95117 0.02173
0.5273000 0.92557 0.01905
0.5277000 0.93673 0.01826
0.5281000 0.93376 0.01994
0.5285000 0.94605 0.01888
0.5289000 0.94472 0.01821
0.5293000 0.94861 0.01930
0.5297000 0.95782 0.01912
0.5301000 0.94953 0.01690
0.5305000 0.95680 0.01772
0.5309000 0.95035 0.01794
0.5313000 0.91472 0.01919
0.5317000 0.96540 0.02078
0.5321000 0.98597 0.01889
0.5325000 0.96622 0.01975
0.5330000 0.96417 0.02024
0.5334000 0.96386 0.02054
0.5338000 0.94421 0.01843
0.5342000 0.96386 0.01846
0.5346000 0.94738 0.01790
0.5350000 0.96355 0.01821
0.5354000 0.99785 0.01801
0.5358000 0.96519 0.01818
0.5362000 0.97072 0.01953
0.5366000 0.97451 0.01886
0.5370000 0.97011 0.01985
0.5374000 0.96581 0.01855
0.5378000 0.97584 0.01977
0.5383000 0.98086 0.01900
0.5387000 0.94482 0.01807
0.5391000 0.97645 0.01932
0.5395000 0.98597 0.02011
0.5399000 0.95332 0.01879
0.5403000 0.95639 0.02084
0.5407000 0.99201 0.01784
0.5411000 0.97707 0.01934
0.5415000 0.95956 0.01891
0.5419000 0.98536 0.01807
0.5423000 1.00962 0.01837
0.5427000 0.99437 0.01976
0.5432000 0.99386 0.01873
0.5436000 0.99611 0.01933
0.5440000 0.93356 0.01683
0.5444000 0.93991 0.01873
0.5448000 0.98045 0.01858
0.5452000 0.96529 0.01689
0.5456000 0.96939 0.01734
0.5460000 0.98116 0.01822
0.5464000 1.00338 0.01851
0.5468000 1.02385 0.01719
0.5472000 1.05313 0.01952
0.5476000 1.01935 0.01860
0.5480000 1.00092 0.01958
